date,tokens,likes,retweets,mencoes,hashtags,emojis
2019-10-27,"['desd', 'início', 'caminhada', 'demo', 'atenção', 'especi', 'nordest', 'potenci', 'energético', 'obra', 'inacabada', 'grave', 'crise', 'segurança', 'ceará', 'primeiro', 'estado', 'visitamo', 'além', 'vário', 'outro', 'região', 'israel', 'pude', 'ver', 'nordest', 'pode', 'transformar']",30282,6656,[],[],[]
2019-10-27,"['essência', 'povo', 'nordestino', 'principai', 'bela', 'forma', 'diversidad', 'cultur', 'brasil', 'graça', 'homen', 'mulher', 'brasil', 'gigant', 'hoje', 'preservando', 'valor', 'familiar', 'materi', 'humano', 'natur', 'podemo', 'maior', 'ainda']",44235,9534,[],[],[]
2019-10-27,"['nova', 'live', 'facebook', 'colocada', 'youtub', 'tema', 'relevância', 'nacion', 'assista']",12016,2702,[],[],[]
2019-10-27,"['svillacajr', 'poder360', 'kkkkkk']",837,118,"['svillacajr', 'Poder360']",[],[]
2019-10-27,"['paí', 'impunidad', 'desd', 'candidato', 'querem', 'soltar', 'corrupto', 'bandido', 'estuprador', 'assassino', 'solto', 'audiência', 'custódia', 'saidõ', 'cadeia', 'indulto', 'etc', 'vítima', 'sociedad', 'sociedad', 'vítima', 'depend', 'vai', 'acabar']",51937,13216,[],[],[]
2019-10-27,"['hoje', '03102018', '2030', 'realizarei', 'breve', 'live', 'facebook', 'tratarmo', 'novo', 'tema', 'relacionado', 'interess', 'nacionai', 'lá', 'fort', 'abraço']",25736,4703,[],[],[]
2019-10-27,"['honrado', 'menção', 'emmofittipaldi', 'senhor', 'ídolo', 'mim', 'muita', 'geraçõ', 'obrigado', 'confiança', 'consideração', 'parabén', 'dia', '04102018', 'gigantesco', 'dia', 'história', 'automobilística', 'brasil']",31218,7315,['emmofittipaldi'],[],"['🏁', '👍🏻']"
2019-10-27,['brilhant'],7006,531,[],[],['👍🏻']
2019-10-27,"['grand', 'rivaldo', 'parabén', 'história', 'vida', 'fantástica', 'bilhant', 'carreira', 'atleta', 'maior', 'meia', 'mundo', 'certeza', 'orgulho', 'todo', 'brasileiro', 'honrado', 'mençõ']",26346,3816,[],[],[]
2019-10-27,"['prova', 'escola', 'pública', 'ceará', 'pergunta', 'referência', 'criminosa', 'bolsonaro']",22013,7076,[],[],[]
2019-10-27,"['operação', 'lavajato', 'liberdad', 'mídia', 'internet', 'desfazendo', 'boato', 'estado', 'saúd', 'junto', 'impediremo', 'brasil', 'torn', 'venezuela', 'querem', 'partido', 'esquerda']",24199,6115,[],[],[]
2019-10-27,"['junta', 'médica', 'hospit', 'albert', 'einstein', 'proíb', 'jair', 'bolsonaro', 'participar', 'debat']",18748,3786,[],[],[]
2019-10-27,"['permitiremo', 'controlem', 'mídia', 'internet', 'acabem', 'lava', 'jato', 'paí', 'merec', 'governado', 'dentro', 'cadeia', 'alinhado', 'político', 'mascarado', 'opçõ', 'mesma', 'essência', 'destrói', 'vamo', 'junto', 'impedir', 'destruam', 'brasil']",63017,15341,[],[],[]
2019-10-27,"['algun', 'muito', 'detalh', 'omitem']",23814,6754,[],[],[]
2019-10-27,[],15639,2762,[],[],[]
2019-10-27,"['momento', 'resgatar', 'orgulho', 'brasileiro', 'estampar', 'bandeira', 'verd', 'amarela', 'casa', 'resgatarmo', 'direito', 'ir', 'vir', 'falta', 'pouco', 'darmo', 'primeiro', 'passo', 'direção', 'grandeza', 'brasil', 'acima', 'tudo', 'deu', 'acima', 'todo']",28186,6868,[],[],[]
2019-10-27,"['chegando', 'momento', 'mudança', 'valor', 'medido', 'caráter', 'cor', 'sexo', 'crença', 'governar', 'exemplo', 'espelhar', 'grand', 'naçõ', 'livrar', 'amarra', 'ideológica', 'fim', 'sistema', 'falido', 'impera', 'década', 'brasil']",44202,10672,[],[],[]
2019-10-27,"['bolsonaro', 'youtub', '02102018', 'tema', 'dia', 'envolvendo', 'fato', 'sobr', 'política', 'nacion']",8862,1799,[],[],[]
2019-10-27,[],35861,5704,[],[],['🇧🇷']
2019-10-27,"['2030', 'hoje', '02102018', 'realizaremo', 'nova', 'live', 'facebook', 'tema', 'dia', 'envolvendo', 'fato', 'sobr', 'política', 'nacion']",26633,4566,[],[],[]
2019-10-27,"['262', 'deputado', 'senador', 'frent', 'parlamentar', 'agricultura', 'ainda', '1', 'turno', 'declaram', 'apoio', 'candidato', 'jair', 'bolsonaro']",30195,7169,[],[],[]
2019-10-27,"['01102018', 'live', 'bolsonaro', 'fala', 'sobr', 'política', 'questõ', 'nacionai']",11446,2181,[],[],[]
2019-10-27,"['questão', 'ideológica', 'tão', 'grave', 'corrupção', 'brasil', 'doi', 'male', 'combatido', 'desaparelhamento', 'estado', 'fim', 'indicaçõ', 'política', 'remédio', 'salvar', 'brasil']",43786,9218,[],[],[]
2019-10-27,"['boa', 'noit', 'todo']",56337,5457,[],[],['👍🏻']
2019-10-27,"['inegável', 'caráter', 'criminoso', 'pt', 'aliança', 'ditadura', 'cubana', 'venezuelana', 'mensalão', 'petrolão', 'tesoureiro', 'preso', 'marketeiro', 'preso', 'president', 'preso', 'agora', 'candidato', 'receb', 'orden', 'corrupto', 'condenado', 'preso', 'coloca', 'qualquer', 'facção', 'criminosa', 'bolso']",24964,6382,[],[],[]
2019-10-27,"['próximo', 'passo', 'dessa', 'facção', 'assim', 'linha', 'auxiliar', 'soltar', 'lider', 'bandido', 'tornálo', 'ministro', 'obstruir', 'justiça', 'outro', 'poder', 'respeitam', 'pt', 'representa', 'fim', 'lava', 'jato', 'volta', 'esquema', 'ameaçam', 'democracia']",35743,8356,[],[],[]
2019-10-27,[],30477,6461,[],[],"['👉🏻', '🇧🇷']"
2019-10-27,"['hoje', '0110208', '2030', 'realizaremo', 'live', 'facebook', 'sobr', 'política', 'questõ', 'nacionai', 'lá', 'fort', 'abraço']",27383,4830,[],[],[]
2019-10-27,"['bacana', 'produção', 'canalhipocrita', 'assista']",9781,2297,['CanalHipocritas'],[],[]
2019-10-27,"['ninguém', 'propõ', 'propomo', 'poi', 'tradição', 'depend', 'relaçõ', 'promíscua', 'vencer', 'eleição', 'independent', 'vamo', 'desburocratizar', 'facilitar', 'vida', 'quer', 'empreend', 'campo', 'cidad', 'brasil', 'dará', '1', 'passo', 'tornar', 'referência', 'economia', 'liberdad']",23736,5325,[],[],[]
2019-10-27,"['proposta', 'aliviar', 'brasileiro', 'meno', 'imposto', 'long', 'ousada', 'obteremo', 'receita', 'fomentando', 'economia', 'fez', 'inglaterra', '20', 'ano', 'eua', 'hoje', 'cortando', 'ministério', 'estatai', 'outro', 'nada', 'farão', 'poi', 'negociaram', 'cargo', 'partido', 'ter', 'apoio']",41307,10088,[],[],[]
2019-10-27,"['apó', 'atentado', 'assista', 'entrevista', 'borisbriancasoy', 'dia', 'ant', 'deixarmo', 'hospit', 'assunto', 'interess', 'nacion']",11945,2580,['BorisBrianCasoy'],[],[]
2019-10-27,"['milhar', 'obra', 'parada', 'todo', 'paí', 'atualment', 'assim', 'permanecerá', 'ministério', 'cargo', 'continuarem', 'sendo', 'distribuído', 'partido', 'político', 'troca', 'apoio', 'invé', 'ocupado', 'critério', 'técnico', 'raiz', 'problema', 'liberdad', 'necessária', 'mudar']",35831,7811,[],[],[]
2019-10-27,"['presença', 'evitaram', 'fazer', 'pergunta', 'mim', 'trataram', 'cordialidad', 'ausência', 'forçada', 'orientação', 'médica', 'poi', 'tomei', 'facada', 'militant', 'esquerda', 'param', 'falar', 'nome', 'mentira', 'respeito', 'covardia', 'cinismo', 'bom', 'dia', 'todo']",78308,16886,[],[],[]
2019-10-27,"['ganância', 'poder', 'maior', 'sintoma', 'ineficiência', 'governo', 'pode', 'percebida', 'desespero', 'leva', 'adversário', 'fazerem', 'falsa', 'promessa', 'iludir', 'brasileiro', 'contavam', 'fato', 'povo', 'cansado', 'disso', 'chega', 'estrag', 'brasil']",25666,5464,[],[],[]
2019-10-27,"['muito', 'comemoraram', 'atentado', 'sofri', 'poi', 'viram', 'oportunidad', 'atacar', 'chanc', 'defesa', 'cenário', 'desequilibrado', 'reflet', 'bem', 'atual', 'situação', 'corrupto', 'covard', 'buscando', 'poder', 'qualquer', 'custo', 'pensando', 'brasil', 'boa', 'noit', 'todo']",46864,9705,[],[],[]
2019-10-27,"['obrigado', 'sergip']",14019,2451,[],[],['🇧🇷']
2019-10-27,"['fort', 'abraço', 'caxia', 'sul', 'rs']",15386,2840,[],[],[]
2019-10-27,"['bacana', 'pari']",16611,2811,[],[],['👍🏻']
2019-10-27,"['obrigado', 'petrópoli']",18575,3480,[],[],[]
2019-10-27,"['abraço', 'sobral', 'ce']",13486,2809,[],[],['👍🏻']
2019-10-27,"['abraço', 'niterói', 'rj', 'valeu', 'filho', 'flaviobolsonaro']",15396,3339,['FlavioBolsonaro'],[],[]
2019-10-27,[],17560,3476,[],[],['🦅']
2019-10-27,"['cabo', 'frio', 'rj']",14756,2908,[],[],['👍🏻']
2019-10-27,"['maceió', 'alagoa']",18935,3962,[],[],"['🇧🇷', '👍🏻']"
2019-10-27,"['fort', 'abraço', 'bahia']",20080,4032,[],[],"['🇧🇷', '👍🏻']"
2019-10-27,"['fort', 'abraço', 'belo', 'horizont', 'mg', 'obrigado', 'mulher', 'todo', 'brasil']",23142,4891,[],[],[]
2019-10-27,"['obrigado', 'teresina', 'piauí', 'fort', 'abraço', 'nordest']",22317,4792,[],[],[]
2019-10-27,"['pedro48839765', 'bolsonarosp', 'boa', 'noit']",286,22,"['Pedro48839765', 'BolsonaroSP']",[],['👍🏻']
2019-10-27,"['av', 'paulista', 'assist', 'mensagem', 'jair', 'bolsonaro', 'via', 'bolsonarosp', 'sincero', 'agradecimento', 'todo', 'brasil']",13485,2926,['BolsonaroSP'],[],[]
2019-10-27,"['obrigado', 'anápoli', 'fort', 'abraço', 'todo', 'goiá']",31196,6243,[],[],[]
2019-10-27,"['obrigado', 'vitória', 'fort', 'abraço', 'espírito', 'santo']",53257,11670,[],[],[]
2019-10-27,"['bolsonarosp', 'vivo', 'agora', 'av', 'paulista', 'obrigado', 'paulo', 'obrigado', 'manifestaçõ', 'todo', 'brasil', 'vamo', 'junto', 'mudar', 'paí']",19018,3883,['BolsonaroSP'],[],[]
2019-10-27,[],22276,4551,[],[],"['🇧🇷', '👍🏻', '🌷']"
2019-10-27,"['venezuelan', 'are', 'die', 'from', 'hunger', 'becaus', 'of', 'tyrann', 'govern', 'tie', 'with', 'the', 'cuban', 'dictatorship', 'through', 'our', 'nation', 'bank', 'and', 'other', 'sourc', 'brazil', 'is', 'one', 'of', 'the', 'biggest', 'sponsor', 'of', 'thi', 'appal', 'socialist', 'agenda', 'thi', 'will', 'chang', 'our', 'focu', 'is', 'brazil']",34234,8606,[],[],[]
2019-10-27,"['mídia', 'mostra', 'sobralc', 'bolsonaro']",14881,3681,[],[],[]
2019-10-27,"['venezuelano', 'morrem', 'fome', 'devido', 'tirania', 'governo', 'anda', 'mão', 'dada', 'ditadura', 'cubana', 'via', 'bnde', 'outra', 'font', 'dinheiro', 'brasil', 'maior', 'patrocinador', 'socialismo', 'massacra', 'milhõ', 'mundo', 'vai', 'mudar', 'conosco', 'foco', 'brasil']",46575,11479,[],[],[]
2019-10-27,"['propaganda', 'psdb', 'tv', 'apareço', 'próprio', 'candidato', 'gastaram', 'dezena', 'milhõ', 'dinheiro', 'público', 'inventar', 'mentira', 'frágei', 'respeito', 'fraco', 'precisa', 'merendar']",73735,17646,[],[],[]
2019-10-27,"['fiasco', 'grand', 'part', 'mídia', 'mostra', 'tentam', 'convenc', 'todo', 'jeito', 'pai', 'kitgay', 'pau', 'mandado', 'corrupto', 'preso', 'crescido', 'pesquisa', 'mentira', 'aumentarão', 'fim']",27382,7185,[],[],[]
2019-10-27,"['misscaviar', 'beijo', 'abraço', 'obrigado', 'consideração']",475,52,['misscaviar'],[],[]
2019-10-27,"['fort', 'abraço']",2897,174,"['Smith_Hays', 'Smith_Hays']",[],[]
2019-10-27,"['filgmartin', 'falou', 'filip', 'ducha', 'gelada', 'volta', 'batent']",3597,373,['filgmartin'],[],['👍🏻']
2019-10-27,"['enfim', 'casa', 'perto', 'família', 'aconchego', 'nossso', 'lar', 'sensação', 'melhor', 'obrigado', 'todo', 'manifestaçõ', 'carinho', 'pude', 'ver', 'percurso', 'volta', 'todo', 'brasil', 'fort', 'abraço', 'todo']",76922,11473,[],[],"['🇧🇷', '👍🏻']"
2019-10-27,"['pt', 'pc', 'b', 'assinam', 'apoio', 'regim', 'nicolá', 'maduro']",20793,7952,[],[],[]
2019-10-27,"['jornal', 'globo', 'ment', 'dizer', 'omiti', 'imóvel', '2010', 'junto', 'tse']",25163,7325,[],[],[]
2019-10-27,"['verdad', 'omitem']",22323,7167,[],[],[]
2019-10-27,"['brasil', 'lama', 'conta', 'sistema', 'falido', 'coloca', 'povo', 'serviço', 'estado', 'faz', 'acordo', 'corrupto', 'visando', 'própria', 'sobrevivência', 'liderando', 'corrida', 'curvar', 'modelo', 'afirmo', 'segurança', 'nunca', 'tão', 'próximo', 'finalment', 'mudar', 'realidad']",39083,8950,[],[],[]
2019-10-27,"['apresentamo', 'perant', 'procurador', 'geral', 'justiça', 'ministério', 'público', 'estado', 'rj', 'notícia', 'crime', 'praticado', 'revista', 'veja', 'editora', 'abril']",54706,15500,[],[],[]
2019-10-27,"['josé', 'dirceu', 'expresident', 'pt', 'condenado', 'corrupção', 'influenciador', 'campanha', 'haddad', 'assim', 'lulla', 'preso', 'outro', 'cumpr', 'pena', 'liberdad']",22310,7640,[],[],[]
2019-10-27,"['ano', 'tentam', 'parar', 'rótulo', 'criminoso', 'falso', 'meia', 'verdad', 'distorcida', 'último', 'mese', 'ataqu', 'intensificaram', 'continuamo', 'firm', '1', 'dess', 'serviço', 'feito', 'contra', 'adversário', 'apena', 'verdad', 'venceriamo', 'wo']",28898,7313,[],[],[]
2019-10-27,"['diferent', 'candidato', 'presidiário', 'sempr', 'posicionei', 'contra', 'control', 'mídia', 'assim', 'alvo', 'favorito', 'parec', 'liberdad', 'interessa', 'part', 'imprensa', 'aparelhada', 'apena', 'relaçõ', 'promíscua', 'esquerda', 'nociva', 'informação', 'democracia']",43465,11050,[],[],[]
2019-10-27,"['recebendo', 'visita', 'lucianohang', 'família']",24605,3836,['lucianohang'],[],['👍🏻']
2019-10-27,"['reta', 'final', 'eleiçõ', 'vez', 'part', 'mídia', 'sempr', 'lança', 'último', 'ataqu', 'vã', 'tentativa', 'desconstruir', 'sistema', 'agoniza', 'vamo', 'vencêlo']",58541,13918,[],[],[]
2019-10-27,"['obrigado', 'homenagem', 'mulher', 'mina', 'gerai', 'apó', 'ocorrido', 'carinho', 'aument', 'obrigado', 'apoio']",33624,6715,[],[],[]
2019-10-27,"['certo', 'caminho', 'certo']",20766,3621,[],[],[]
2019-10-27,"['13', 'salário', 'trabalhador', 'previsto', 'art', '7', 'constituição', 'capítulo', 'cláusula', 'pétrea', 'passível', 'suprimido', 'sequer', 'proposta', 'emenda', 'constituição', 'criticálo', 'além', 'ofensa', 'trabalha', 'confessa', 'desconhec', 'constituição']",54855,12158,[],[],[]
2019-10-27,"['grato', 'consideração', 'sempr', 'janaína', 'paschoal', 'vamo', 'junto', 'mudar', 'rumo', 'grand', 'brasil', 'fort', 'abraço']",19420,3434,[],[],[]
2019-10-27,"['satisfação', 'toda', 'fort', 'abraço', 'grand', 'emerson']",22899,4374,[],[],"['🏁', '👍🏻']"
2019-10-27,"['emerson', 'fittipaldi', 'esposa', 'visitam', 'jair', 'bolsonaro']",33716,5094,[],[],[]
2019-10-27,"['experiência', 'congresso', 'nacion', 'sabemo', 'funciona', 'estrutura', 'pública', 'muito', 'projeto', 'lei', 'prol', 'segurança', 'defesa', 'mulher', 'além', 'recurso', 'saúd', 'aprendizado', 'parlamentar', 'sobr', 'educação', 'executivo', 'junto', 'mudaremo', 'brasil']",25887,5289,[],[],[]
2019-10-27,"['2609diadosurdo', 'michel', 'esposa', 'sempr', 'dedic', 'aprend', 'deficient', 'auditivo', 'aqui', 'apresenta', 'parabeniza', 'data', 'diz', 'ainda', 'hospit', 'agradec', 'carinho', 'oraçõ', 'continuará', 'lutando', 'comunidad', 'surda', 'bom', 'dia']",43860,8444,[],['DiadoSurdo'],"['👍🏻', '🌷']"
2019-10-27,"['última', 'entrevista', 'ant', 'atentado', '06set2018']",31707,7819,[],[],[]
2019-10-27,"['brasil', 'acima', 'tudo']",24455,4015,[],[],['👍🏻']
2019-10-27,"['incomoda', 'muito', 'apoio', 'recebemo', 'espontâneo', 'algo', 'nunca', 'bolsonaro', 'brasil', 'saqueado', 'jogado', 'traça', 'toda', 'core', 'idad', 'sexo', 'class', 'social', 'confiant', 'chegada', 'futuro', 'melhor', 'imbatível']",51749,12310,[],[],['🇧🇷']
2019-10-27,[],13483,2408,[],[],[]
2019-10-27,"['queremo', 'resgatar', 'valor', 'perdido', 'retirar', 'brasil', 'lama', 'violência', 'corrupção', 'colocaram', 'paí', 'aguenta', '4', 'ano', 'governa', 'década', 'vamo', 'dar', 'primeiro', 'passo', 'resgatar', 'pátria']",24291,5421,[],[],['👍🏻']
2019-10-27,"['enquanto', 'insistem', 'falácia', 'rótulo', 'fixação', 'palavra', 'ditadura', '14', 'milhõ', 'desempregado', 'cidadão', 'refén', 'própria', 'casa', '60', 'mil', 'homicídio', '50', 'mil', 'mulher', 'estuprada', 'ano', 'disso', 'povo', 'quer', 'saber', 'urgent', 'daqui', 'pra', 'frent']",43628,10937,[],[],[]
2019-10-27,"['fort', 'abraço', 'surubim', 'pe']",28819,5593,[],[],['👍🏻']
2019-10-27,"['abraço', 'continu', 'bom', 'trabalho', 'molequ', 'abraço', 'amado', 'batista', 'marron']",20957,3635,[],[],[]
2019-10-27,"['obrigado', 'confiança']",36255,6617,[],[],"['👉🏻', '🇧🇷', '👍🏻', '☀️']"
2019-10-27,[],24223,5708,[],[],[]
2019-10-27,['bolsafamília'],22141,4876,[],[],[]
2019-10-27,"['ru4nkl3in', 'bom', 'dia']",280,18,['ru4nkl3in'],[],['👍🏻']
2019-10-27,"['obrigado', 'consideração', 'mestr', 'oswaldo', 'alv', 'respeitado', 'guerreiro', 'história', 'mundo', 'art', 'marciai', 'jiujitsu', 'honra']",23046,4597,[],[],[]
2019-10-27,"['assista', 'aqui', 'conversa', 'sobr', 'atentado', 'augustosnun', 'hospit', 'albert', 'einstein']",13357,3315,['augustosnunes'],[],[]
2019-10-27,"['sempr', 'pregação', 'amor', 'verdad', 'jornalismo', 'folha', 'sp']",15314,3438,[],[],[]
2019-10-27,"['jair', 'bolsonaro', 'receb', 'visita', 'candidato', 'senado', 'paulo', 'majorolimpio', '177']",16088,2213,['majorolimpio'],[],['👍🏻']
2019-10-27,"['assista', 'entrevista', 'bolsonaronajovempan', '18h30', 'ospingonosi']",14863,3438,[],"['BolsonaroNaJovemPan', 'OsPingoNosIs']",[]
2019-10-27,"['carlo', 'verezza', 'visita', 'jair', 'bolsonaro']",38687,8168,[],[],[]
2019-10-27,[],28755,4095,[],[],"['🇧🇷', '👍🏻']"
2019-10-27,"['ant', 'qualquer', 'resultado', 'encontrado', 'nome', 'qualificado', 'compor', 'time', 'prática', 'garantia', 'equip', 'comprometida', 'interess', 'nação', 'indicaçõ', 'liderança', 'partido', 'político', 'mantido', 'brasil', 'lama', 'último', 'governo']",41303,7835,[],[],[]
2019-10-27,"['texto', 'separa', 'velha', 'nova', 'política']",12824,3316,[],[],[]
2019-10-27,"['incentivo', 'cultura', 'permanecerão', 'artista', 'talentoso', 'iniciando', 'carreira', 'possuem', 'estrutura', 'acabará', 'milhõ', 'dinheiro', 'público', 'financiando', 'famoso', 'sob', 'falso', 'argumento', 'incentivo', 'cultur', 'compram', 'apoio', 'fim']",35599,9223,[],[],[]
2019-10-27,"['indignação', 'eletiva', 'deonetidad', 'algun']",39338,11935,[],[],[]
2019-10-27,"['domingo', '23092018', 'copacabana', 'obrigado', 'garoto', 'flaviobolsonaro', 'fort', 'abraço', 'rio', 'janeiro']",25404,5415,['FlavioBolsonaro'],[],[]
2019-10-27,"['jair', 'bolsonaro', 'receb', 'visita', 'paulo', 'gued', 'sempr', 'junto', 'busca', 'ordem', 'progresso']",38708,6299,[],[],[]
2019-10-27,"['jjsa99991334', 'bom', 'dia']",1508,70,['JJSA99991334'],[],['👍🏻']
2019-10-27,"['assumi', 'compromisso', 'reduzir', 'número', 'ministério', 'extinguir', 'privatizar', 'grand', 'part', 'estatai', 'hoje', 'existem', 'gasto', 'desnecessário', 'devem', 'atend', 'população', 'recusar', 'acordõ', 'negociam', 'cargo', 'troca', 'apoio', 'faz', 'part', 'dest', 'objetivo']",52426,10766,[],[],"['🇧🇷', '👍🏻']"
2019-10-27,"['desrespeito', 'pobr', 'deixar', 'criança', 'merenda', 'escola', 'boa', 'noit', 'todo']",73998,15631,[],[],[]
2019-10-27,"['manifestaçõ', 'brasil', 'obrigado', 'apoio', 'confiança', 'consideração']",20800,4061,[],[],[]
2019-10-27,"['pont', 'lacerda', 'mt', 'obrigado']",12174,2488,[],[],[]
2019-10-27,"['fortíssimo', 'abraço', 'cruzeiro', 'sul', 'ac']",16333,3179,[],[],[]
2019-10-27,"['obrigado', 'guabiruba', 'fort', 'abraço', 'santa', 'catarina']",17229,3230,[],[],[]
2019-10-27,"['sincero', 'agradecimento', 'pará']",12865,2271,[],[],['👍🏻']
2019-10-27,"['vamo', 'junto', 'sp']",8156,1458,[],[],[]
2019-10-27,"['fort', 'abraço', 'ceará']",11125,2003,[],[],[]
2019-10-27,"['obrigado', 'rio', 'janeiro']",10314,2095,[],[],[]
2019-10-27,"['fort', 'abraço', 'paraná']",8473,1770,[],[],[]
2019-10-27,"['obrigado', 'mina', 'gerai']",13506,2791,[],[],"['🇧🇷', '👍🏻']"
2019-10-27,"['obrigado', 'joão', 'pessoa', 'fort', 'abraço', 'paraíba']",32658,6269,[],[],[]
2019-10-27,['heltono52089192'],993,53,['HeltonO52089192'],[],"['👉🏻', '👍🏻']"
2019-10-27,"['usagifluffi', 'bom', 'dia']",716,42,['usagifluffy'],[],"['👍🏻', '🌷']"
2019-10-27,"['tempo', 'percorrido', 'brasil', 'nort', 'sul', 'conhecendo', 'peculiaridad', 'cada', 'região', 'importamo', 'paí', 'apena', 'período', 'eleitorai', 'oportunismo', 'político', 'habitu', 'sempr', 'construímo', 'confiança', 'olho', 'olho', 'junto', 'vamo', 'resgatar', 'nação']",33072,6328,[],[],[]
2019-10-27,"['entenda', 'preconceito']",26072,7463,[],[],[]
2019-10-27,"['meno', 'imposto', 'desburocratização', 'preciso', 'parar', 'sufocar', 'produz', 'enquanto', 'adversário', 'mentem', 'preocupam', 'soment', 'poder', 'qualquer', 'custo', 'time', 'foca', 'futuro', 'paí']",33171,8535,[],[],[]
2019-10-27,"['má', 'notícia', 'restou', 'torcer', 'contra', 'saúd', 'recuperação', 'nunca', 'senti', 'tão', 'feliz', 'bem', 'voltando', 'junto', 'fazermo', 'brasil', 'grand', 'nação']",82738,19313,[],[],['🇧🇷']
2019-10-27,"['votei', 'revogação', 'cpmf', 'câmara', 'deputado', 'nunca', 'cogitei', 'volta', 'equip', 'econômica', 'sempr', 'descart', 'qualquer', 'aumento', 'imposto', 'espalha', 'mentiroso', 'irresponsável', 'livr', 'mercado', 'meno', 'imposto', 'lema', 'economia']",39760,11177,[],[],[]
